endcap,station,ring,chamber,NSegments,xx,yy,zz,aa,bb,cc
1,3,2,18,50610,2.08E-05,0.00367697,0.005625,1.64E-07,3.84E-07,2.39E-09
1,3,2,19,47493,2.16E-05,0.0157151,0.005625,1.64E-07,3.84E-07,2.42E-09
1,3,2,20,45612,2.22E-05,0.0124897,0.005625,1.64E-07,3.84E-07,2.18E-09
1,3,2,21,35998,2.63E-05,0.0151994,0.005625,1.64E-07,3.84E-07,2.77E-09
1,3,2,22,48595,2.15E-05,0.0123956,0.005625,1.64E-07,3.84E-07,2.37E-09
1,3,2,23,47002,2.19E-05,0.0122291,0.005625,1.64E-07,3.84E-07,2.39E-09
1,3,2,24,51612,1.98E-05,0.0112593,0.005625,1.64E-07,3.84E-07,2.32E-09
1,3,2,25,41206,2.84E-05,0.0135179,0.005625,1.64E-07,3.84E-07,3.12E-09
1,3,2,26,44184,2.48E-05,0.0130769,0.005625,1.64E-07,3.84E-07,2.57E-09
1,3,2,27,39153,2.68E-05,0.014941,0.005625,1.64E-07,3.84E-07,2.76E-09
1,3,2,28,54513,1.94E-05,0.0113151,0.005625,1.64E-07,3.84E-07,2.27E-09
1,3,2,29,34560,3.09E-05,0.017764,0.005625,1.64E-07,3.84E-07,3.15E-09
1,3,2,30,38659,2.79E-05,0.00480802,0.005625,1.64E-07,3.84E-07,2.71E-09
1,3,2,31,39085,2.61E-05,0.0160547,0.005625,1.64E-07,3.84E-07,2.71E-09
1,3,2,32,48847,2.06E-05,0.0108234,0.005625,1.64E-07,3.84E-07,2.30E-09
1,3,2,33,50400,1.99E-05,0.00361978,0.005625,1.64E-07,3.84E-07,2.29E-09
1,3,2,34,42534,2.56E-05,0.00449878,0.005625,1.64E-07,3.84E-07,2.82E-09
1,3,2,35,32525,3.61E-05,0.0157008,0.005625,1.64E-07,3.84E-07,3.64E-09
1,3,2,36,40825,2.79E-05,0.0147368,0.005625,1.64E-07,3.84E-07,3.06E-09
1,4,1,1,94074,2.95E-06,0.000384545,0.003025,3.03E-07,3.03E-07,2.00E-09
1,4,1,2,95298,3.06E-06,0.000402459,0.003025,3.03E-07,3.03E-07,2.11E-09
1,4,1,3,89835,3.06E-06,0.000397062,0.003025,3.03E-07,3.03E-07,2.08E-09
1,4,1,4,93773,3.05E-06,0.000400809,0.003025,3.03E-07,3.03E-07,2.09E-09
1,4,1,5,90750,2.97E-06,0.000390801,0.003025,3.03E-07,3.03E-07,2.04E-09
1,4,1,6,93167,3.09E-06,0.00040354,0.003025,3.03E-07,3.03E-07,2.15E-09
1,4,1,7,86345,3.13E-06,0.000395329,0.003025,3.03E-07,3.03E-07,2.15E-09
1,4,1,8,92276,3.15E-06,0.000410694,0.003025,3.03E-07,3.03E-07,2.21E-09
1,4,1,9,91829,2.95E-06,0.000385688,0.003025,3.03E-07,3.03E-07,2.03E-09
1,4,1,10,97452,2.91E-06,0.000380359,0.003025,3.03E-07,3.03E-07,2.01E-09
1,4,1,11,93153,2.85E-06,0.00037229,0.003025,3.03E-07,3.03E-07,1.94E-09
1,4,1,12,98576,2.86E-06,0.000379917,0.003025,3.03E-07,3.03E-07,1.95E-09
1,4,1,13,100342,2.70E-06,0.000354175,0.003025,3.03E-07,3.03E-07,1.85E-09
1,4,1,14,99702,2.88E-06,0.000382751,0.003025,3.03E-07,3.03E-07,1.96E-09
1,4,1,15,64136,4.25E-06,0.000690493,0.003025,3.03E-07,3.03E-07,2.88E-09
1,4,1,16,96807,2.97E-06,0.000392792,0.003025,3.03E-07,3.03E-07,2.01E-09
1,4,1,17,91458,2.96E-06,0.000388032,0.003025,3.03E-07,3.03E-07,2.02E-09
1,4,1,18,98443,2.96E-06,0.000390079,0.003025,3.03E-07,3.03E-07,2.03E-09
1,4,2,1,46539,2.46E-05,0.0139456,0.01,3.60E-07,2.35E-07,2.98E-09
1,4,2,2,47813,2.59E-05,0.0143309,0.01,3.60E-07,2.35E-07,3.15E-09
1,4,2,3,43301,3.03E-05,0.014622,0.01,3.60E-07,2.35E-07,3.73E-09
1,4,2,4,43690,4.14E-05,0.0155556,0.01,3.60E-07,2.35E-07,5.21E-09
1,4,2,5,38776,3.65E-05,0.0164661,0.01,3.60E-07,2.35E-07,4.78E-09
1,4,2,6,48711,2.31E-05,0.00383078,0.01,3.60E-07,2.35E-07,3.12E-09
1,4,2,7,47993,2.37E-05,0.0135948,0.01,3.60E-07,2.35E-07,2.85E-09
1,4,2,8,48924,2.40E-05,0.00403958,0.01,3.60E-07,2.35E-07,2.93E-09
1,4,2,9,42057,2.93E-05,0.0147169,0.01,3.60E-07,2.35E-07,3.44E-09
1,4,2,10,51338,2.25E-05,0.013011,0.01,3.60E-07,2.35E-07,2.81E-09
1,4,2,11,43907,2.92E-05,0.00432056,0.01,3.60E-07,2.35E-07,3.52E-09
1,4,2,12,48872,2.47E-05,0.0134665,0.01,3.60E-07,2.35E-07,3.00E-09
1,4,2,13,46886,2.49E-05,0.0143531,0.01,3.60E-07,2.35E-07,2.98E-09
1,4,2,14,55983,2.00E-05,0.00309359,0.01,3.60E-07,2.35E-07,2.53E-09
1,4,2,15,52756,2.07E-05,0.0120714,0.01,3.60E-07,2.35E-07,2.55E-09
1,4,2,16,49883,2.38E-05,0.00724184,0.01,3.60E-07,2.35E-07,2.74E-09
1,4,2,17,47182,2.43E-05,0.00389176,0.01,3.60E-07,2.35E-07,2.89E-09
1,4,2,18,52642,2.16E-05,0.00341138,0.01,3.60E-07,2.35E-07,2.68E-09
1,4,2,19,51690,2.16E-05,0.00386572,0.01,3.60E-07,2.35E-07,2.64E-09
1,4,2,20,46718,2.54E-05,0.0140168,0.01,3.60E-07,2.35E-07,2.84E-09
1,4,2,21,38868,2.94E-05,0.0160735,0.01,3.60E-07,2.35E-07,3.06E-09
1,4,2,22,50593,2.33E-05,0.0132897,0.01,3.60E-07,2.35E-07,2.80E-09
1,4,2,23,48911,2.40E-05,0.0132674,0.01,3.60E-07,2.35E-07,2.86E-09
1,4,2,24,55305,2.05E-05,0.0121381,0.01,3.60E-07,2.35E-07,2.62E-09
1,4,2,25,47293,2.49E-05,0.0134668,0.01,3.60E-07,2.35E-07,2.98E-09
1,4,2,26,47082,2.69E-05,0.0136172,0.01,3.60E-07,2.35E-07,3.20E-09
1,4,2,27,43424,2.68E-05,0.0150211,0.01,3.60E-07,2.35E-07,2.98E-09
1,4,2,28,56150,2.05E-05,0.0122036,0.01,3.60E-07,2.35E-07,2.64E-09
1,4,2,29,46951,2.41E-05,0.0140733,0.01,3.60E-07,2.35E-07,2.93E-09
1,4,2,30,41322,3.20E-05,0.0154544,0.01,3.60E-07,2.35E-07,3.63E-09
1,4,2,31,42228,2.74E-05,0.0163332,0.01,3.60E-07,2.35E-07,3.06E-09
1,4,2,32,45765,2.58E-05,0.018503,0.01,3.60E-07,2.35E-07,3.09E-09
1,4,2,33,51587,2.12E-05,0.0126813,0.01,3.60E-07,2.35E-07,2.62E-09
1,4,2,34,46456,2.56E-05,0.0146568,0.01,3.60E-07,2.35E-07,2.95E-09
1,4,2,35,38791,3.24E-05,0.016073,0.01,3.60E-07,2.35E-07,3.48E-09
1,4,2,36,45600,2.60E-05,0.014991,0.01,3.60E-07,2.35E-07,2.98E-09
2,1,1,1,78004,3.97E-07,0.000252581,0.0049,1.09E-07,8.70E-08,2.82E-10
2,1,1,2,78462,3.08E-07,0.000194418,0.0049,1.09E-07,8.70E-08,2.15E-10
2,1,1,3,73498,4.10E-07,0.000259014,0.0049,1.09E-07,8.70E-08,2.92E-10
2,1,1,4,77835,3.14E-07,0.000197506,0.0049,1.09E-07,8.70E-08,2.17E-10
2,1,1,5,14783,2.32E-06,0.00181742,0.0049,1.09E-07,8.70E-08,1.53E-09
2,1,1,6,63002,3.95E-07,0.000249363,0.0049,1.09E-07,8.70E-08,2.52E-10
2,1,1,7,66293,4.69E-07,0.000292242,0.0049,1.09E-07,8.70E-08,3.68E-10
2,1,1,8,76666,3.13E-07,0.00019615,0.0049,1.09E-07,8.70E-08,2.19E-10
2,1,1,9,75902,3.96E-07,0.000248055,0.0049,1.09E-07,8.70E-08,2.79E-10
2,1,1,10,77643,3.19E-07,0.000200447,0.0049,1.09E-07,8.70E-08,2.21E-10
2,1,1,11,70280,4.56E-07,0.000299735,0.0049,1.09E-07,8.70E-08,3.52E-10
2,1,1,12,74819,3.30E-07,0.000372545,0.0049,1.09E-07,8.70E-08,2.32E-10
2,1,1,13,76840,3.94E-07,0.00024645,0.0049,1.09E-07,8.70E-08,2.75E-10
2,1,1,14,78729,3.10E-07,0.000194053,0.0049,1.09E-07,8.70E-08,2.14E-10
2,1,1,15,74053,4.18E-07,0.000362442,0.0049,1.09E-07,8.70E-08,2.89E-10
2,1,1,16,75210,3.22E-07,0.000202265,0.0049,1.09E-07,8.70E-08,2.17E-10
2,1,1,17,65953,4.67E-07,0.000274057,0.0049,1.09E-07,8.70E-08,3.16E-10
2,1,1,18,71680,3.40E-07,0.00019929,0.0049,1.09E-07,8.70E-08,2.24E-10
2,1,1,19,74365,4.08E-07,0.000257159,0.0049,1.09E-07,8.70E-08,2.84E-10
2,1,1,20,76073,3.29E-07,0.000239363,0.0049,1.09E-07,8.70E-08,2.29E-10
2,1,1,21,45310,6.88E-07,0.00042608,0.0049,1.09E-07,8.70E-08,4.55E-10
2,1,1,22,72126,3.42E-07,0.000215503,0.0049,1.09E-07,8.70E-08,2.35E-10
2,1,1,23,64168,4.81E-07,0.000304165,0.0049,1.09E-07,8.70E-08,3.38E-10
2,1,1,24,77456,3.14E-07,0.000196786,0.0049,1.09E-07,8.70E-08,2.14E-10
2,1,1,25,74255,4.12E-07,0.000268049,0.0049,1.09E-07,8.70E-08,2.85E-10
2,1,1,26,75833,3.21E-07,0.000208395,0.0049,1.09E-07,8.70E-08,2.24E-10
2,1,1,27,71913,4.23E-07,0.0002686,0.0049,1.09E-07,8.70E-08,2.95E-10
2,1,1,28,69386,3.58E-07,0.00022582,0.0049,1.09E-07,8.70E-08,2.48E-10
2,1,1,29,78165,3.92E-07,0.000246825,0.0049,1.09E-07,8.70E-08,2.74E-10
2,1,1,30,77176,3.13E-07,0.000199592,0.0049,1.09E-07,8.70E-08,2.16E-10
2,1,1,31,75685,4.05E-07,0.000253705,0.0049,1.09E-07,8.70E-08,2.89E-10
2,1,1,32,75152,3.35E-07,0.000229505,0.0049,1.09E-07,8.70E-08,2.45E-10
2,1,1,33,75036,4.04E-07,0.000253658,0.0049,1.09E-07,8.70E-08,2.89E-10
2,1,1,34,76288,3.18E-07,0.000201211,0.0049,1.09E-07,8.70E-08,2.22E-10
2,1,1,35,75166,4.01E-07,0.000253732,0.0049,1.09E-07,8.70E-08,2.84E-10
2,1,1,36,77983,3.14E-07,0.000196101,0.0049,1.09E-07,8.70E-08,2.17E-10
2,1,2,1,44484,6.11E-06,0.00367643,0.009025,3.60E-07,3.60E-07,2.76E-09
2,1,2,2,42897,5.94E-06,0.00346328,0.009025,3.60E-07,3.60E-07,2.58E-09
2,1,2,3,42909,6.41E-06,0.0037371,0.009025,3.60E-07,3.60E-07,2.91E-09
2,1,2,4,36992,8.42E-06,0.00404032,0.009025,3.60E-07,3.60E-07,3.48E-09
2,1,2,5,39954,7.63E-06,0.00391366,0.009025,3.60E-07,3.60E-07,3.57E-09
2,1,2,6,41003,6.23E-06,0.00348756,0.009025,3.60E-07,3.60E-07,2.74E-09
2,1,2,7,41603,6.89E-06,0.00386066,0.009025,3.60E-07,3.60E-07,3.15E-09
2,1,2,8,36233,7.54E-06,0.00393641,0.009025,3.60E-07,3.60E-07,3.15E-09
2,1,2,9,43265,6.36E-06,0.00372735,0.009025,3.60E-07,3.60E-07,2.83E-09
2,1,2,10,43733,5.92E-06,0.00353025,0.009025,3.60E-07,3.60E-07,2.60E-09
2,1,2,11,43785,6.34E-06,0.00369905,0.009025,3.60E-07,3.60E-07,2.84E-09
2,1,2,12,41089,6.20E-06,0.00346592,0.009025,3.60E-07,3.60E-07,2.67E-09
2,1,2,13,42732,6.56E-06,0.00374089,0.009025,3.60E-07,3.60E-07,2.94E-09
2,1,2,14,43753,5.72E-06,0.00332905,0.009025,3.60E-07,3.60E-07,2.51E-09
2,1,2,15,45622,5.91E-06,0.00354671,0.009025,3.60E-07,3.60E-07,2.63E-09
2,1,2,16,37938,7.55E-06,0.00376808,0.009025,3.60E-07,3.60E-07,3.12E-09
2,1,2,17,36643,8.03E-06,0.00419321,0.009025,3.60E-07,3.60E-07,3.38E-09
2,1,2,18,39097,6.67E-06,0.00377284,0.009025,3.60E-07,3.60E-07,2.72E-09
2,1,2,19,45583,6.06E-06,0.00365232,0.009025,3.60E-07,3.60E-07,2.78E-09
2,1,2,20,38807,7.14E-06,0.00364547,0.009025,3.60E-07,3.60E-07,3.04E-09
2,1,2,21,37444,7.46E-06,0.00393568,0.009025,3.60E-07,3.60E-07,3.53E-09
2,1,2,22,41850,6.18E-06,0.0035376,0.009025,3.60E-07,3.60E-07,2.66E-09
2,1,2,23,44683,6.07E-06,0.00353336,0.009025,3.60E-07,3.60E-07,2.71E-09
2,1,2,24,43347,5.80E-06,0.00343166,0.009025,3.60E-07,3.60E-07,2.50E-09
2,1,2,25,36979,8.10E-06,0.00411272,0.009025,3.60E-07,3.60E-07,3.29E-09
2,1,2,26,31782,8.58E-06,0.00416115,0.009025,3.60E-07,3.60E-07,3.06E-09
2,1,2,27,36336,8.28E-06,0.00435505,0.009025,3.60E-07,3.60E-07,3.37E-09
2,1,2,28,34152,8.10E-06,0.00421216,0.009025,3.60E-07,3.60E-07,3.08E-09
2,1,2,29,33818,8.89E-06,0.00461448,0.009025,3.60E-07,3.60E-07,3.40E-09
2,1,2,30,30486,8.69E-06,0.00441651,0.009025,3.60E-07,3.60E-07,3.01E-09
2,1,2,31,33347,9.30E-06,0.00464562,0.009025,3.60E-07,3.60E-07,3.74E-09
2,1,2,32,33260,8.52E-06,0.00403799,0.009025,3.60E-07,3.60E-07,3.23E-09
2,1,2,33,35474,8.41E-06,0.00570798,0.009025,3.60E-07,3.60E-07,3.72E-09
2,1,2,34,42117,6.21E-06,0.00372474,0.009025,3.60E-07,3.60E-07,2.68E-09
2,1,2,35,40885,6.86E-06,0.003767,0.009025,3.60E-07,3.60E-07,3.06E-09
2,1,2,36,41209,6.06E-06,0.00365294,0.009025,3.60E-07,3.60E-07,2.61E-09
2,1,3,1,15328,0.000110582,5.25E-08,0.0081,1.89E-07,1.89E-07,5.35E-05
2,1,3,2,14067,0.000115074,5.41E-08,0.0081,1.89E-07,1.89E-07,5.54E-05
2,1,3,3,13871,0.000116953,6.18E-08,0.0081,1.89E-07,1.89E-07,5.80E-05
2,1,3,4,7792,0.000239736,1.20E-07,0.0081,1.89E-07,1.89E-07,0.000116613
2,1,3,5,8897,0.000172959,8.39E-08,0.0081,1.89E-07,1.89E-07,8.60E-05
2,1,3,6,5637,0.000313737,1.42E-07,0.0081,1.89E-07,1.89E-07,0.000150777
2,1,3,7,9518,0.000188679,9.85E-08,0.0081,1.89E-07,1.89E-07,9.24E-05
2,1,3,8,12239,0.000130919,6.61E-08,0.0081,1.89E-07,1.89E-07,6.48E-05
2,1,3,9,13083,0.000120152,6.05E-08,0.0081,1.89E-07,1.89E-07,5.95E-05
2,1,3,10,16372,0.000100269,4.80E-08,0.0081,1.89E-07,1.89E-07,4.88E-05
2,1,3,11,14651,0.000115075,5.53E-08,0.0081,1.89E-07,1.89E-07,5.64E-05
2,1,3,12,13352,0.000123843,6.31E-08,0.0081,1.89E-07,1.89E-07,6.07E-05
2,1,3,13,12129,0.00013781,6.97E-08,0.0081,1.89E-07,1.89E-07,6.88E-05
2,1,3,14,16402,9.90E-05,4.80E-08,0.0081,1.89E-07,1.89E-07,4.75E-05
2,1,3,15,12925,0.000123748,5.89E-08,0.0081,1.89E-07,1.89E-07,6.06E-05
2,1,3,16,12360,0.000136291,7.46E-08,0.0081,1.89E-07,1.89E-07,6.78E-05
2,1,3,17,14320,0.000113847,5.90E-08,0.0081,1.89E-07,1.89E-07,5.66E-05
2,1,3,18,15008,0.000106426,5.33E-08,0.0081,1.89E-07,1.89E-07,5.17E-05
2,1,3,19,16670,0.000101369,5.01E-08,0.0081,1.89E-07,1.89E-07,4.89E-05
2,1,3,20,16364,0.000100603,4.98E-08,0.0081,1.89E-07,1.89E-07,4.89E-05
2,1,3,21,14179,0.000118072,6.13E-08,0.0081,1.89E-07,1.89E-07,5.81E-05
2,1,3,22,14153,0.000117924,5.96E-08,0.0081,1.89E-07,1.89E-07,5.81E-05
2,1,3,23,14563,0.000113294,5.39E-08,0.0081,1.89E-07,1.89E-07,5.57E-05
2,1,3,24,11377,0.000138343,6.49E-08,0.0081,1.89E-07,1.89E-07,6.90E-05
2,1,3,25,8612,0.000193626,8.92E-08,0.0081,1.89E-07,1.89E-07,9.29E-05
2,1,3,26,10401,0.000150453,7.08E-08,0.0081,1.89E-07,1.89E-07,7.48E-05
2,1,3,27,6978,0.000228489,9.36E-08,0.0081,1.89E-07,1.89E-07,0.000108771
2,1,3,28,6668,0.000243865,9.69E-08,0.0081,1.89E-07,1.89E-07,0.000111963
2,1,3,29,5947,0.000292238,1.22E-07,0.0081,1.89E-07,1.89E-07,0.000134093
2,1,3,30,5847,0.000266924,1.29E-07,0.0081,1.89E-07,1.89E-07,0.000131097
2,1,3,31,5850,0.000281274,1.24E-07,0.0081,1.89E-07,1.89E-07,0.000135385
2,1,3,32,8905,0.000181174,7.67E-08,0.0081,1.89E-07,1.89E-07,8.57E-05
2,1,3,33,10720,0.000155027,7.47E-08,0.0081,1.89E-07,1.89E-07,7.45E-05
2,1,3,34,15563,0.000105954,5.28E-08,0.0081,1.89E-07,1.89E-07,5.18E-05
2,1,3,35,12671,0.000130847,6.60E-08,0.0081,1.89E-07,1.89E-07,6.44E-05
2,1,3,36,12652,0.000123943,6.13E-08,0.0081,1.89E-07,1.89E-07,6.02E-05
2,1,4,1,78004,3.97E-07,0.000252508,0.0049,1.09E-07,8.70E-08,2.82E-10
2,1,4,2,78462,3.08E-07,0.000194487,0.0049,1.09E-07,8.70E-08,2.15E-10
2,1,4,3,73498,4.10E-07,0.000258911,0.0049,1.09E-07,8.70E-08,2.92E-10
2,1,4,4,77835,3.14E-07,0.000197428,0.0049,1.09E-07,8.70E-08,2.17E-10
2,1,4,5,14783,2.32E-06,0.00181534,0.0049,1.09E-07,8.70E-08,1.53E-09
2,1,4,6,63002,3.95E-07,0.000249068,0.0049,1.09E-07,8.70E-08,2.52E-10
2,1,4,7,66293,4.69E-07,0.000292017,0.0049,1.09E-07,8.70E-08,3.68E-10
2,1,4,8,76666,3.13E-07,0.000195965,0.0049,1.09E-07,8.70E-08,2.19E-10
2,1,4,9,75902,3.96E-07,0.000247983,0.0049,1.09E-07,8.70E-08,2.79E-10
2,1,4,10,77643,3.19E-07,0.000200451,0.0049,1.09E-07,8.70E-08,2.21E-10
2,1,4,11,70280,4.56E-07,0.000299854,0.0049,1.09E-07,8.70E-08,3.52E-10
2,1,4,12,74819,3.30E-07,0.000372379,0.0049,1.09E-07,8.70E-08,2.32E-10
2,1,4,13,76840,3.94E-07,0.000246419,0.0049,1.09E-07,8.70E-08,2.75E-10
2,1,4,14,78729,3.10E-07,0.00019402,0.0049,1.09E-07,8.70E-08,2.14E-10
2,1,4,15,74053,4.18E-07,0.000362437,0.0049,1.09E-07,8.70E-08,2.89E-10
2,1,4,16,75210,3.22E-07,0.000202274,0.0049,1.09E-07,8.70E-08,2.17E-10
2,1,4,17,65953,4.67E-07,0.000274024,0.0049,1.09E-07,8.70E-08,3.16E-10
2,1,4,18,71680,3.40E-07,0.000199201,0.0049,1.09E-07,8.70E-08,2.24E-10
2,1,4,19,74365,4.08E-07,0.00025736,0.0049,1.09E-07,8.70E-08,2.84E-10
2,1,4,20,76073,3.29E-07,0.000239454,0.0049,1.09E-07,8.70E-08,2.29E-10
2,1,4,21,45310,6.88E-07,0.000426362,0.0049,1.09E-07,8.70E-08,4.55E-10
2,1,4,22,72126,3.42E-07,0.000215583,0.0049,1.09E-07,8.70E-08,2.35E-10
2,1,4,23,64168,4.81E-07,0.000304248,0.0049,1.09E-07,8.70E-08,3.38E-10
2,1,4,24,77456,3.14E-07,0.000196949,0.0049,1.09E-07,8.70E-08,2.14E-10
2,1,4,25,74255,4.12E-07,0.000268162,0.0049,1.09E-07,8.70E-08,2.85E-10
2,1,4,26,75833,3.21E-07,0.00020856,0.0049,1.09E-07,8.70E-08,2.24E-10
2,1,4,27,71913,4.23E-07,0.000268694,0.0049,1.09E-07,8.70E-08,2.95E-10
2,1,4,28,69386,3.58E-07,0.00022575,0.0049,1.09E-07,8.70E-08,2.48E-10
2,1,4,29,78165,3.92E-07,0.000246846,0.0049,1.09E-07,8.70E-08,2.74E-10
2,1,4,30,77176,3.13E-07,0.000199722,0.0049,1.09E-07,8.70E-08,2.16E-10
2,1,4,31,75685,4.05E-07,0.000253822,0.0049,1.09E-07,8.70E-08,2.89E-10
2,1,4,32,75152,3.35E-07,0.000229626,0.0049,1.09E-07,8.70E-08,2.45E-10
2,1,4,33,75036,4.04E-07,0.000253811,0.0049,1.09E-07,8.70E-08,2.89E-10
2,1,4,34,76288,3.18E-07,0.000201233,0.0049,1.09E-07,8.70E-08,2.22E-10
2,1,4,35,75166,4.01E-07,0.000253812,0.0049,1.09E-07,8.70E-08,2.84E-10
2,1,4,36,77983,3.14E-07,0.000195993,0.0049,1.09E-07,8.70E-08,2.17E-10
2,2,1,1,148352,9.65E-07,0.000127548,0.007225,8.41E-08,5.55E-07,3.90E-10
2,2,1,2,146360,8.83E-07,0.00011785,0.007225,8.41E-08,5.55E-07,3.58E-10
2,2,1,3,None,0,0,0,0,0,0
2,2,1,4,144450,8.94E-07,0.000120095,0.007225,8.41E-08,5.55E-07,3.79E-10
2,2,1,5,143743,9.93E-07,0.000133306,0.007225,8.41E-08,5.55E-07,4.00E-10
2,2,1,6,146874,8.86E-07,0.000118524,0.007225,8.41E-08,5.55E-07,3.58E-10
2,2,1,7,148964,1.10E-06,0.000149609,0.007225,8.41E-08,5.55E-07,3.82E-10
2,2,1,8,131190,9.86E-07,0.000128713,0.007225,8.41E-08,5.55E-07,3.89E-10
2,2,1,9,86033,1.79E-06,0.00023019,0.007225,8.41E-08,5.55E-07,6.52E-10
2,2,1,10,126897,1.02E-06,0.000138028,0.007225,8.41E-08,5.55E-07,4.06E-10
2,2,1,11,114138,1.30E-06,0.000179541,0.007225,8.41E-08,5.55E-07,5.00E-10
2,2,1,12,138987,9.40E-07,0.000125511,0.007225,8.41E-08,5.55E-07,3.77E-10
2,2,1,13,141356,1.01E-06,0.00012801,0.007225,8.41E-08,5.55E-07,4.05E-10
2,2,1,14,141082,9.25E-07,0.0001251,0.007225,8.41E-08,5.55E-07,3.71E-10
2,2,1,15,149332,9.45E-07,0.000127803,0.007225,8.41E-08,5.55E-07,3.80E-10
2,2,1,16,146947,8.86E-07,0.000117178,0.007225,8.41E-08,5.55E-07,3.63E-10
2,2,1,17,92567,1.55E-06,0.000211346,0.007225,8.41E-08,5.55E-07,6.14E-10
2,2,1,18,149053,8.61E-07,0.000114897,0.007225,8.41E-08,5.55E-07,3.50E-10
2,2,2,1,53314,1.81E-05,0.010656,0.011025,2.12E-07,1.94E-07,2.10E-09
2,2,2,2,51225,1.85E-05,0.0108452,0.011025,2.12E-07,1.94E-07,2.07E-09
2,2,2,3,35161,3.27E-05,0.0180866,0.011025,2.12E-07,1.94E-07,3.10E-09
2,2,2,4,36028,3.20E-05,0.0142218,0.011025,2.12E-07,1.94E-07,2.96E-09
2,2,2,5,38359,2.93E-05,0.0128562,0.011025,2.12E-07,1.94E-07,2.88E-09
2,2,2,6,38212,3.27E-05,0.0129811,0.011025,2.12E-07,1.94E-07,3.48E-09
2,2,2,7,41597,2.77E-05,0.0128008,0.011025,2.12E-07,1.94E-07,2.84E-09
2,2,2,8,39760,2.44E-05,0.0138951,0.011025,2.12E-07,1.94E-07,2.48E-09
2,2,2,9,48794,2.03E-05,0.0111546,0.011025,2.12E-07,1.94E-07,2.26E-09
2,2,2,10,52216,1.84E-05,0.0106794,0.011025,2.12E-07,1.94E-07,2.07E-09
2,2,2,11,51019,1.92E-05,0.00356327,0.011025,2.12E-07,1.94E-07,2.14E-09
2,2,2,12,44847,2.07E-05,0.00403986,0.011025,2.12E-07,1.94E-07,2.18E-09
2,2,2,13,45777,2.19E-05,0.0119968,0.011025,2.12E-07,1.94E-07,2.38E-09
2,2,2,14,52107,1.77E-05,0.0102623,0.011025,2.12E-07,1.94E-07,2.00E-09
2,2,2,15,51700,1.88E-05,0.0100863,0.011025,2.12E-07,1.94E-07,2.06E-09
2,2,2,16,38366,2.61E-05,0.0132343,0.011025,2.12E-07,1.94E-07,2.55E-09
2,2,2,17,40282,2.38E-05,0.0138208,0.011025,2.12E-07,1.94E-07,2.32E-09
2,2,2,18,45208,2.09E-05,0.0117651,0.011025,2.12E-07,1.94E-07,2.20E-09
2,2,2,19,54318,1.81E-05,0.0106316,0.011025,2.12E-07,1.94E-07,2.05E-09
2,2,2,20,42664,2.18E-05,0.0123388,0.011025,2.12E-07,1.94E-07,2.15E-09
2,2,2,21,44737,2.15E-05,0.0115278,0.011025,2.12E-07,1.94E-07,2.27E-09
2,2,2,22,46956,2.01E-05,0.011201,0.011025,2.12E-07,1.94E-07,2.17E-09
2,2,2,23,52326,1.84E-05,0.0105002,0.011025,2.12E-07,1.94E-07,2.09E-09
2,2,2,24,48041,2.05E-05,0.010635,0.011025,2.12E-07,1.94E-07,2.32E-09
2,2,2,25,41112,2.32E-05,0.0130876,0.011025,2.12E-07,1.94E-07,2.38E-09
2,2,2,26,34838,2.64E-05,0.0056653,0.011025,2.12E-07,1.94E-07,2.66E-09
2,2,2,27,38115,2.56E-05,0.0138647,0.011025,2.12E-07,1.94E-07,2.66E-09
2,2,2,28,36320,2.66E-05,0.0141921,0.011025,2.12E-07,1.94E-07,2.98E-09
2,2,2,29,38843,2.47E-05,0.0145469,0.011025,2.12E-07,1.94E-07,2.61E-09
2,2,2,30,30930,3.07E-05,0.0159471,0.011025,2.12E-07,1.94E-07,3.19E-09
2,2,2,31,35934,2.84E-05,0.0151236,0.011025,2.12E-07,1.94E-07,2.92E-09
2,2,2,32,36757,2.50E-05,0.0138134,0.011025,2.12E-07,1.94E-07,2.59E-09
2,2,2,33,41068,2.40E-05,0.0137632,0.011025,2.12E-07,1.94E-07,2.56E-09
2,2,2,34,48613,1.96E-05,0.0113908,0.011025,2.12E-07,1.94E-07,2.18E-09
2,2,2,35,45951,2.10E-05,0.011693,0.011025,2.12E-07,1.94E-07,2.24E-09
2,2,2,36,46701,1.80E-05,0.0087785,0.011025,2.12E-07,1.94E-07,2.27E-09
2,3,1,1,118770,1.67E-06,0.000218627,0.0081,9.92E-08,1.23E-07,8.79E-10
2,3,1,2,123294,1.71E-06,0.000228181,0.0081,9.92E-08,1.23E-07,9.28E-10
2,3,1,3,75439,2.76E-06,0.000276573,0.0081,9.92E-08,1.23E-07,1.71E-09
2,3,1,4,120958,1.77E-06,0.00023447,0.0081,9.92E-08,1.23E-07,9.93E-10
2,3,1,5,119243,1.66E-06,0.000221058,0.0081,9.92E-08,1.23E-07,8.82E-10
2,3,1,6,124572,1.71E-06,0.00023103,0.0081,9.92E-08,1.23E-07,9.24E-10
2,3,1,7,121512,1.62E-06,0.000215004,0.0081,9.92E-08,1.23E-07,8.48E-10
2,3,1,8,121109,1.76E-06,0.000234692,0.0081,9.92E-08,1.23E-07,9.48E-10
2,3,1,9,73091,2.73E-06,0.000405378,0.0081,9.92E-08,1.23E-07,1.49E-09
